,brazilian,british,cajun_creole,chinese,filipino,french,greek,hawaiian,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese
harusame,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harvest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hash,-0.08479084995573435,0.3708835049240603,-0.26469453785497193,-0.11754885426171385,-0.3320192686079991,-1.0965596411922673,-0.4282721777305213,-0.12948287838926265,-0.05670236219201303,-0.07599593854820108,5.900594591347529,-0.11791899197596006,-0.06459550437249596,-0.10373497853201931,0.8325931166398963,-0.024717340404511068,-0.05799951274710883,4.193890524185966,-0.18826154980473075,-0.050682828830540476,-0.01674844534001902
hass,-0.39503671089703374,-0.04228128782313725,0.5205255435050491,-0.6507018451557525,-0.12930839801098898,-0.20167148729532622,-0.24299862844653367,-0.07370657729180957,-0.46543103158186766,-0.03691461282243171,-3.1991092743408425,-0.08754406771562748,-0.17380603204506018,-0.07089380725232398,0.9125107328664103,-0.19315731704235659,0.5360601027527522,-1.425088867320397,2.34985097841938,-0.26261799900576,-0.11646520722427259
hatch,-0.02421440343202466,-0.009347494690457257,-0.014203465687880746,-0.025146792665821247,-0.007274738319910241,-0.05589058427732017,-0.006067105595311836,-0.03695822561628639,-0.04269664202086245,-0.007076291251772996,-0.30076299649530097,-0.01093473138714719,-0.058789544471901274,-0.02897872331260997,4.285286272204941,-0.03478727258476402,-0.0057151007356570855,-0.10058428536375827,-0.08214842228694486,-0.0488355690268112,-0.015049107295979447
hatcho,-0.0020307443155687154,-0.008734696637234755,-0.008672101762327127,-0.004893594846867418,-0.02767127742897734,-0.028757298731461763,-0.045445426811459196,-0.0005740449094755104,-0.07065252826471613,-0.011014240070143021,-0.0217018896907153,-0.012820738971693512,0.00577913601439779,-0.038021752969487885,-0.00448503769037307,-0.017980249269095517,-0.01516908127067136,-0.0035832564327381395,-0.0052422412877141025,-0.007207033664756558,-0.011917174667570663
havarti,-0.07306673072034,-0.04558583237648374,-0.03592580874635481,-0.13230264636369118,-0.026578767896373204,-0.30894909842817764,0.18679415377334635,1.3154712858008655,-0.05177953112809478,-0.049173762249844585,-0.6151704733184196,-0.049348181960487784,-0.0704427141011898,-0.05819837417624708,1.1322995990805318,-0.15959205093483797,0.37837880717792904,-1.8798364517840873,-0.03973125874060215,-0.016687398849466205,-0.03504231111969973
hawaiian,-0.1486602808198199,-0.1583831871393048,-0.10673369020197011,1.014923706461351,-1.5742815923386373,-0.6188615257073499,-0.23111031249644082,5.94466430278315,-0.1884836184381701,-0.09569902367110736,-2.038280624069803,-0.14199421029814155,-0.6081355601112474,-0.09037719345136443,-4.1771456956283535,-0.09224624487432062,-0.1645788585235968,-5.296629020218334,-0.15654717098493612,-0.31215422387614755,-0.16420632561253706
hazelnut,-0.16141498711856658,0.22010174881874509,-0.06277319586988106,-0.6759008813241787,-0.2798486420352367,1.499456379854219,-0.06322898465841385,-0.01284327848241334,-0.12470167446716121,-0.11158312029657534,4.243164831211644,-0.04972999008611475,-0.2931829405804201,-0.019414864052351488,-1.3534236491364304,-0.07555762080484797,-0.06768882019659501,-1.7954057480694514,-0.406128765861539,-0.05210926184178439,-0.029412416473050065
hazelnuts,-1.1807348890173877,0.9162141870628039,-0.6999957991826724,-0.1770414563707523,-0.9929182412566183,-0.6694904171005495,1.5611534447725461,-0.08674966129979761,-1.5895106588449892,-0.8012514402086058,2.1971665503718327,-0.9387936622372488,-1.4796861903494891,-0.20948052611296414,-3.993954816426877,0.13893531594724393,1.425863042149289,-6.2108358911358605,3.1440365324574397,-0.3359737853246658,-0.19595754958130793
head,-0.11532953044943099,-0.050146308174114654,0.1727431932928851,-0.1573495175671361,-0.157559108148249,-0.017465963603544,-0.08183380978920311,-0.021639041355420434,0.10511209234349969,-0.014837905207082594,-0.6745371250957646,-0.017799798706272935,-0.09587388862796009,-0.019225581315005093,-0.1918037154094742,-0.0739346155056282,-0.027200639673818746,-0.7446243032568395,0.5957578507470599,-0.044231325989479105,-0.014405724022963801
heads,-0.12270466852145963,-0.06172646629724313,-0.022424621748445145,-0.03825069691392232,-0.1510097476421542,-0.3695755633629132,3.271534027108551,-0.046673674528825246,-0.1511096072133855,-0.027889102167640702,-0.1271732337473055,-0.026550716428021523,0.32657179277278126,-0.008709952545683868,-0.1618285751525664,-0.09627475519819612,-0.04627824155303026,-1.747177284682903,-0.09916511583197703,-0.03247619207045746,-0.020546871636874558
heart,-0.48725823224277637,-0.1455501195650103,0.08290976579030075,-0.6778942101145714,0.8341684686941817,-0.27231955640960104,1.2859881824437034,-0.3423111602645053,-0.19993711245138426,-0.09919594273599776,-0.3978814723022279,-0.04858483691467603,-0.335741998678823,0.612136480644379,2.28484509316311,-0.5442840101416625,-0.09649521439495927,4.752267317115279,1.9381249683961062,-0.14811140125996491,-0.18224669966637463
hearts,5.400166844471429,-0.3560692527821354,-0.4610840953592031,0.41301822885701556,-1.0290182593687895,-0.4369130820676385,0.1906506560234359,-0.3056048057532574,-0.6334270373806472,-0.2549661739452242,3.951699493065824,-0.3134786494969186,-0.6469295897109788,-0.22681652698399943,-2.9237308978429164,-0.45534175725093734,-0.23158880864914677,-2.4304688299341617,-0.228731524653844,-0.9297989520095968,-0.18303830222922085
heath,-0.014069129584348446,-0.020453734295135115,-0.006032179063099737,-0.0022875831636042804,-0.0017301299497104294,-0.2093304636803968,-0.005507676796267736,-0.0005008949826786878,-0.006729988379250806,-0.006126224551296295,-0.9370692199194603,-0.0034906053752760432,-0.010468391021531059,-0.0005176376850085169,-0.43348562900910165,-0.00023964413178978323,-0.003669569813457957,6.366395984761643,-0.000896056647895678,-0.0006436208315692827,-0.0024785455136500877
heavy,-3.0602050096735445,2.5028118349399504,0.953462068767925,-2.0163143578737395,-3.0166629591407976,1.6000049824235705,-1.0809643114169687,-0.7415659898328347,2.772571968896899,0.3311073884273045,0.7310622982906004,-0.1870905197804639,-3.215621794561027,-0.03489733922223581,-0.7565526639241996,-1.4160111716465789,-1.615413645773626,0.08289561931117051,-1.1800494526997827,-0.750772524131629,-0.8868911289750537
hebrew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heeng,-0.0017317169305718918,-0.004879838904144372,-0.0009096096465192528,-0.02766382010462436,-0.0004475299776163529,-0.007753782278143979,-0.00185627559680717,-0.0005587127575423792,-2.2542800575507296,-0.00981594525633963,-0.005025461093684209,-0.004215941811857442,1.7978861217167732,-0.0019753504724569736,-0.00961791416541782,-0.009021781310649018,-0.004773767810912875,-0.017726977327112772,-0.0006875607772957576,-0.002188565898202901,-0.0021360914578030963
heinz,-0.038931414706586724,-0.027459856036924055,0.3116288187541638,-0.08579413112415178,-0.03758439397970517,-0.012161882214371393,-0.06350168231286002,-0.10894735343929603,-0.014692647695630607,-0.010515042740754304,0.3447511252939456,-0.054194090339380024,-0.0851022852698526,-0.012004665096401166,-0.2928867029887376,-0.05482108263560836,-0.019039899279390295,-0.21915839733660009,-0.08721189728401724,1.142276884450467,-0.10016165378887466
heirloom,-0.11915081844372206,-0.054109388677569016,0.035596467663960275,-0.11298998987859742,-0.07200472606459443,-0.6282610869300156,-1.3057902707439044,0.7221898254951039,-0.09122595559452976,-0.04022786150945154,6.336808389297384,-0.06302117157193014,-0.30473493438218957,-0.03129836173581254,-0.5139296446089681,0.22381538927100295,-0.05161378783340851,-2.1453946810923052,1.0852654030141236,-0.8425635841038815,-0.07382468969955897
helix,-0.014163866158263875,-0.04730832509216499,-0.03074870566116833,-0.007133471771836978,-0.031338339568123305,1.2400189274739697,-0.17963345436272862,-0.002978245645603057,-0.04251564893602137,-0.021392485131552768,-0.14538165734352324,-0.02207503507285392,-0.022249522508582878,-0.010735805934904594,-0.06443287697170062,-0.01722936818123576,-0.009781519694783495,-0.8614743973350548,-0.0215532910009864,-0.0066803802957304355,-0.005257586628787183
hellmann,-0.06709669182905416,-0.0688938389430726,-0.1471359210147222,-0.39065917161784824,-0.20446249179600196,-0.2843470608686997,0.0799403536464284,-0.0659666025004106,-0.30811076139121246,0.3561672964536337,0.6634671651052926,0.37405253566039465,-0.21697340363334255,-0.10657789666897609,0.42725495505337047,-0.10714705755133663,-0.05726964254950019,-1.2840054100736025,-0.1490861818685577,0.4724112908173117,0.2799176321124807
hellmanns,-0.05722287138315799,-0.049679421693437115,0.10011651773521912,-0.08090827699275663,-0.1130258156099151,-0.18958892809469657,-0.06611873649113167,-0.10991417646295451,-0.08372993925596238,-0.04124182616805972,0.2627904896877703,-0.014918119363737548,-0.14964378517528457,-0.04057764068834086,0.5555244396961219,-0.0624187419905628,0.3462332200749903,1.2728012721020128,-0.07416584023265516,0.7744898122568111,-0.028403196109926494
hellmannâ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hemp,2.1022599125057697,-0.08845075128117041,-0.023850784914585244,-0.038086704953965586,-0.2838303289082481,-0.291685381189518,-0.14852327289828376,-0.06984860172170208,-0.687251440432652,-0.03409248864025162,-1.8927765893974728,-0.0406025475884701,-0.2193026312935195,-0.005805266202698207,0.9872658947072427,1.2581223020073293,-0.03767812361903798,-0.7905729649376312,-0.06535482260326139,-0.08036128195740003,-0.019885158601296672
hen,-0.012872690264830766,-0.014677675308870798,0.04867436775814265,-0.06156716312403512,-0.014286544542878421,-0.154786373990695,-0.004965019072030919,-0.0026828643133734683,-0.009088865595925293,-0.027059273098239432,-0.05369223007699457,-0.038794432090078504,-0.020461205414587777,-0.003632321432992821,-0.04562242001433782,-0.04057932309560024,-0.010869407263209688,1.0174039088951095,-0.012782014438019358,-0.003685195791618743,-0.0030673301519131744
hens,-0.2073645494364748,-0.11021624888764156,-0.1320552124897159,-2.092771259867046,2.211223579877686,0.7308419272837283,0.6064824262363933,-0.08288192081448142,-0.2448565872310372,-0.0829984311763817,0.3318614282980749,-0.11122554588515125,-0.3721926606299659,2.512232410197421,-1.4024970142041073,1.1912615670023978,-0.07869731889058691,1.6259184316815685,0.5489474642404705,-0.18797018718104813,0.46072149248139943
herb,-0.07514423180718567,-0.050473125196408085,-0.31868967249477476,-0.0935522536349907,-0.2314174048752576,0.8506754692264463,-1.64470132237056,-0.4273780289467462,-0.09802960129928923,-0.07516383946532139,7.814990600206679,-0.08024001652112751,-0.11438862928243014,-0.10472746667450512,-0.6138311555258776,-0.09894601134406436,0.3385442316097301,2.4869863593853943,-0.5342188970206264,-0.7364430112038556,0.8839071597363345
herbed,-0.0023486845386807616,-0.002247455941903122,-0.00112335092802617,-0.003865675360796794,-0.00332504185555277,-0.17090611482520707,-0.01547900118670274,-0.0016182470015192363,-0.00353709492186107,-0.001291836884606497,0.9868170519856512,-0.0007303435504912982,-0.006687330104665065,-0.0016252719021915274,-0.08243712786168066,-0.0032236235731126594,-0.002059997250901656,-0.202863775084892,-0.018026378172275277,-0.007249380884353616,-0.001612053008434214
herbes,-0.969020240003846,0.14935078673038726,0.055354160745621224,-0.6562244995268176,-0.3188505387770346,3.982203087142268,0.902456201585021,-0.2129900539978299,-0.5283515771923455,-0.2150882619061731,-4.343102605009288,-0.32192195332457374,-0.33277031774579346,-0.2565843707273706,-2.6297887355936767,-0.4865348829022532,-0.14345637990136362,2.5516938396426387,-0.1202659752713621,-0.1267388597655557,-0.1249285772191571
herbs,-1.105387024223702,0.030578650613857422,0.43954449633869513,2.677078675962545,-2.547952191269817,1.6830855556044346,0.9495522009066762,-0.4099283858621512,2.284639537536038,0.8453896598242597,-0.3727605314990464,-0.6243768534947437,-1.5726396821020125,0.3986564754327693,-1.9288797565100473,-0.8770166538714457,-0.1554071407866953,-0.06134657858700646,-1.2600442897797426,-1.4249865856351256,1.6509404610082725
herbsaint,-0.004496117098654615,-0.033886678993987715,0.9914003575270808,-0.054055736369401475,-0.02111866994824151,-0.054962512687112254,-0.03076790967283447,-0.016408125940746282,-0.028553845209401837,-0.1507073672509056,-1.097914497566086,-0.04771860192512222,-0.14857828051707017,-0.031039061766090347,-0.1852760923279274,-0.014475605353553953,-0.05169698024959763,-2.499310091796314,-0.018860214172028808,-0.019690591088383533,-0.02150038927890593
herdez,-0.04398553566392879,-0.02823858559322478,-0.007975809443569718,-0.03802916258754536,-0.2792662939557202,-0.042935647191613115,-0.024937870047689627,-0.03453356389362654,-0.029392107919921622,-0.015443570426537162,-0.2072688454018074,-0.00904248917714172,-0.03052248705648744,-0.03016291801006367,3.341145934704412,-0.04084170262730113,-0.01964646816504168,-0.1101025415088646,-0.17691723884736202,-0.01938135330580263,-0.015043276576800222
hero,-0.07460363439897627,-0.0094966747268825,-0.006900095057371042,-0.9085137622138224,-0.3208574857675383,-0.01991968746121706,-0.002300037902723735,-0.0037812186478539656,-0.03362299977588741,-0.008556643510601128,-0.020299500448313128,-0.07483199346468243,-0.3525936455944623,-0.21651414537248415,-0.05701187438705747,-0.011737122076983469,-0.015402409853771424,-0.10507670857725826,-0.017085694096391536,-0.46183553141421596,0.9780521307791823
herring,-0.8380095360920017,0.5498306363860885,-0.07198596151604619,-0.07371299188258329,-0.487774533353583,-1.0421023461239023,-0.15024844579168667,-0.011963852038513589,-0.14429807289700938,-0.10197766095168334,-0.7866191751296294,-0.2546054815436166,-0.45772652620903415,-0.07749139860368598,-0.39626555742735475,-0.10987851965649256,1.307361003719814,-0.5965331501784267,-0.09145503713072319,-0.020578486338493407,-0.0486459016006671
hibiscus,-0.02820869495853413,-0.02166302783957266,-0.006361583090083824,-0.20455518752015844,-0.01609019623461977,-0.1559457404675861,-0.0757475368455066,-0.06563976125518939,-0.07705677052631452,-0.012763939983155951,-0.24067889331021997,-0.30557247837649637,1.5220810076935352,-0.014729568939971212,6.570099691552076,-0.05621881286000536,-0.006969554411292,-0.38111554479940335,-0.01360922131346683,-0.9609465745940876,-0.023560474723852313
hickory,-0.06448166476418576,-0.04956943247912768,-0.012528334927381342,-0.14743999926172707,-0.03441085655428555,-0.170177142898043,-0.035621679402663996,1.614936344183845,-0.07150591294460378,-0.02803067716759614,-0.6775257840589589,-0.011654969148834602,-0.18224356073427972,-0.015501278729555605,-0.2751320870478201,-0.021831365184195015,-0.015981440580088675,-1.4106539504936246,-0.06101725064535642,-0.06781974093013814,-0.014114120196688224
hickoryflavored,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hidden,-0.047219544654403645,-0.025502821977899905,-0.05549722314138865,-0.0822566597534152,-0.021930853458819115,-0.14951344211430936,0.7119218481319548,-0.04917393337205974,-0.114798577108074,-0.02092635259772389,-0.00593236130462324,-0.018010871497354752,-0.045627443726526044,-0.016345203148431804,-0.3601881090576912,-0.012670131076064793,-0.022847466237860905,1.635126926139359,-0.06445966116864757,-0.06417283942654309,-0.013636944213038201
hierba,-0.0042928994365868,-0.0018185615202549845,-0.002420687780874465,-0.0015361012041757874,-0.0002677028713920242,-0.019274595632594826,-0.0004656546808345194,-0.0002631641157963156,-0.006557907892490558,-0.00204548050642937,-0.2911250102437065,-0.0005104862757224612,-0.010390546616861451,-8.106307302423833e-05,0.038223067034141946,-0.00447198048275641,-0.0006011521464019764,-0.008856920056843428,-0.000941440356009076,-0.001230003292652306,-0.0009419015609391844
high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
highfructose,-0.002404578383078129,-0.013293406426111327,-0.009324199433297072,-0.06089101120172018,-0.003132158061563248,-0.0009016835474144854,-0.005008231209968088,-0.001612021528044636,-0.0038237591603417376,-0.006718244491878972,-0.03358907054877937,-0.006041714601943833,-0.006952626754527518,-0.005368535770953718,-0.007346735651524259,-0.0006892806068641429,-0.0005201278181248498,4.802430088555984,-0.0021809252829094366,-0.005380497755419831,-0.0008083514644372108
highgluten,-0.0640340248277704,-0.1673968722789018,-0.046710217707711166,2.894677578556982,-0.13513649850579476,-0.4501605482298311,-0.1585781185971226,5.928445220279672,-0.46493302951038395,-0.07536313493049136,-2.362949672308258,-0.21131646777537139,-0.51093789476587,-0.08535563521822699,-1.4930242255009927,-0.13145387985012172,-0.07085146243466019,-1.993283291880446,-0.21143601331783152,-0.035757133426783674,-0.03547604605530091
